tokens,span_start_index,span_end_index
"['आईएमएफ', 'ने', 'विश्व', 'अर्थव्यवस्था', 'को', ""'परिवर्तन'"", 'करने', 'के', 'लिए', ""'सार्वभौमिक"", 'मौद्रिक', ""इकाई'"", 'के', 'रूप', 'में', 'ज्ञात', 'नई', 'वैश्विक', 'मुद्रा', 'का', 'अनावरण', 'किया']",[0],[20]
"['ये', 'भारत', 'के', 'केरल', 'में', 'प्रदर्शित', 'खूबसूरत', 'आतिशबाजी', 'हैं!', 'गोलाकार', 'आतिशबाजी', 'कहलाती', 'है।', 'बहुत', 'महंगी', 'और', 'बहुत', 'अच्छी', 'तरह', 'से', 'इंजीनियर', 'की', 'गई,', 'डिजाइन', 'की', 'गई', 'आतिशबाजी।', 'उन्हें', 'सौर', 'मंडल', 'में', 'ग्रहों', 'के', 'हृदयों', 'और', 'विविधताओं', 'के', 'ये', 'प्रभाव', 'कैसे', 'मिले?', '30', 'जनवरी', 'को', 'कुराविलंगाडु', 'में', 'उत्सव', 'के', 'लिए', 'चौसठ', 'सेकंड', 'की', 'आतिशबाजी', 'आयोजित', 'की', 'गई', 'ठीक', 'है', 'ठीक', 'है', '.', 'यह', 'शो', 'दुनिया', 'में', 'अपनी', 'तरह', 'का', 'पहला', '(गोलाकार', 'आतिशबाज़ी', 'बनाने', 'की', 'विद्या)', 'शो', 'कहा', 'जाता', 'है।', 'देखने', 'योग्य।', 'संभवतः', 'दुनिया', 'का', 'सबसे', 'अच्छा', 'आतिशबाजी', 'प्रदर्शन', 'आपने', 'कभी', 'देखा', 'होगा।', 'शानदार!', '\U0001f90c\U0001f90c👌']",[41],[53]
"['तो', 'यह', 'पता', 'चला', 'है', 'कि', 'वह', ""'बिल्कुल"", ""नया'"", ""'पहले"", 'कभी', 'नहीं', 'देखा', ""गया'"", ""'बेहद"", ""संक्रामक'"", '(एसआईसी)', ""'पागल"", ""घातक'"", ""'बेहतर"", 'होगा', 'कि', 'अपना', 'ताबूत', 'अभी', 'खरीद', ""लें'"", 'वायरस', 'जो', 'चीन', 'में', ""'अचानक"", 'फैल', ""गया'..."", 'हाँ', 'पता', 'चला', 'मेरी', 'क्लोरॉक्स', 'बोतल', 'ने', 'दावा', 'किया', 'था', 'कि', 'यह', 'इसे', 'मार', 'सकती', 'है...', 'विकसित', 'होने', 'से', 'पहले', '-', 'मेरा', 'मतलब', 'है', 'खोजा', 'गया,']",[37],[49]
"['ऐसे', 'दावे', 'प्रसारित', 'हो', 'रहे', 'हैं', 'जिनमें', 'गलत', 'तरीके', 'से', 'कहा', 'गया', 'है', 'कि', 'रेड', 'क्रॉस', 'उन', 'लोगों', 'से', 'स्वास्थ्य', 'लाभ', 'के', 'लिए', 'प्लाज्मा', 'दान', 'स्वीकार', 'नहीं', 'करेगा,', 'जिन्होंने', 'COVID-19', 'वैक्सीन', 'प्राप्त', 'की', 'है।']",[13],[33]
"['जय', 'जय', 'श्री', 'राम', 'ये', 'है', 'देश', 'की', 'महान', 'स्वयंसेविका', 'श्रीमती', 'तीस्ता', 'सीतलवाड़.', 'मात्रा', 'शालीन', 'मात्रा', 'सौम्या']",[14],[16]
"['तमिलनाडु', 'के', 'शिक्षक', 'की', 'पहचान', 'सुब्रमण्यन', 'के', 'रूप', 'में', 'हुई', 'है,', 'जिसने', '17', 'वर्षीय', 'दलित', 'छात्र', 'को', ""'कक्षा"", 'छोड़ने', 'के', ""लिए'"", 'लात', 'मारी,', 'छड़ी', 'से', 'पीटा।', 'शिक्षक', 'को', 'गिरफ्तार', 'कर', 'लिया', 'गया', 'है', 'और', 'अनुसूचित', 'जाति', 'और', 'अनुसूचित', 'जनजाति', 'अधिनियम', 'के', 'तहत', 'मामला', 'दर्ज', 'किया', 'गया', 'है', 'और', 'न्यायिक', 'हिरासत', 'में', 'भेज', 'दिया', 'गया', 'है']",[26],[52]
"['इतिहास', 'में', 'केवल', 'दो', 'परियोजनाएं', 'हैं', 'जिनकी', 'लागत', 'ट्रैक', 'एंड', 'ट्रेस', 'ऐप', 'से', 'अधिक', 'है:', 'आईएसएस', '(£72', 'बिलियन)', 'और', 'संपूर्ण', 'यूएस', 'रोड', 'नेटवर्क', '(£82', 'बिलियन)।', '""तो', 'हमारे', 'पास', '[sic]', 'यह', 'है:', '£37', 'बिलियन', 'में,', 'तीसरी', 'सबसे', 'महंगी', 'चीज़', 'जिस', 'पर', 'हमने', 'कभी', 'पैसा', 'खर्च', 'किया', 'है', 'वह', 'पोकेमॉन', 'गो', 'का', 'टूटा', 'हुआ', 'संस्करण', 'है']",[10],[24]
"['स्मार्टशॉप', 'पिक', 'एंड', 'गो:', 'खरीदारी', 'करने', 'का', 'चेकआउट', 'निःशुल्क', 'तरीका']",[0],[9]
"['रात', 'भर', 'खुला', 'एस.एस', 'के', 'नीचे', 'सिन्धी', 'में', 'रात', 'विश्रामकर', 'परीक्षण', 'द', 'आगे', 'ये', 'बच्चा', 'तो', 'पता', 'चला', '#UPTET', 'का', 'पी.पी', 'लाइक', 'हो', 'गया', 'और', 'सरकार', 'ने', 'परीक्षण', 'व', 'कर', 'दी', 'लेकिन', 'इसमें', 'इन', 'क्या', 'कसूर', '?', '#', 'पेपर_चोर्च', '_', '_']",[0],[31]
"['बहुत...', 'वायरस', 'बिल', 'कैनेडी', 'सेंटर', 'को', '25', 'मिलियन', 'डॉलर', 'देता', 'है...', 'पीबीएस', 'को', '200', 'मिलियन...', 'बदले', 'में', 'कैनेडी', 'सेंटर', 'डेमोक्रेटिक', 'पार्टी', 'को', '5', 'मिलियन', 'का', 'दान', 'देता', 'है', 'और', 'पीबीएस', 'डेमोक्रेटिक', 'पार्टी', 'को', '25', 'मिलियन', 'का', 'दान', 'देता', 'है...', '.यह', 'पूरी', 'तरह', 'से', 'मनी', 'लॉन्ड्रिंग', 'और', '""क्विड', 'प्रो', 'क्वो""', 'है...मुझे', 'गलत', 'साबित', 'करो']",[11],[38]
"['थोड़ी', 'सी', 'शिक्षा', 'के', 'साथ', 'लोग', 'इस', 'बिंदु', 'को', 'जोड़ना', 'शुरू', 'कर', 'रहे', 'हैं', 'कि', 'वे', 'या', 'उनके', 'बच्चे', 'अब', 'अच्छी', 'नींद', 'क्यों', 'नहीं', 'लेते', 'हैं,', 'उन्हें', 'त्वचा', 'पर', 'चकत्ते/झुनझुनी,', 'सिरदर्द,', 'नाक', 'से', 'खून', 'आना,', 'कानों', 'में', 'घंटियाँ', 'बजना,', 'अनियमित', 'दिल', 'की', 'धड़कन,', 'थकान,', 'मस्तिष्क', 'कोहरा', 'क्यों', 'होता', 'है।', 'स्मृति', 'हानि,', 'चिंता,', 'अवसाद,', 'व्यवहार', 'संबंधी', 'समस्याएं', 'आदि', '-', 'ये', 'सभी', 'वायरलेस', 'विकिरण', 'के', 'संपर्क', 'के', 'कारण', 'हो', 'सकते', 'हैं।', 'कई', 'लोग', 'यह', 'जानकर', 'रोमांचित', 'होते', 'हैं', 'कि', 'जब', 'वे', 'वायरलेस', 'विकिरण', 'के', 'जोखिम', 'को', 'कम', 'करने', 'का', 'विकल्प', 'चुनते', 'हैं', 'तो', 'उनकी', 'स्वास्थ्य', 'समस्याएं', 'गायब', 'हो', 'जाती', 'हैं', 'या', 'कम', 'हो', 'जाती', 'हैं।', 'लेकिन', 'हम', '5G', 'सेल', 'टावर', 'को', 'बंद', 'नहीं', 'कर', 'सकते।']",[51],[67]
"['रायपुर', '(छत्तीसगढ़)', 'में', 'कांग्रेस', 'सेमिनार', 'में', 'अतिथियों', 'को', '50', 'ग्राम', 'सोने', 'की', 'चेन', 'से', 'सम्मानित', 'किया', 'गया', '*सोचो', 'कितनी', 'लूट', 'हो', 'रही', 'है*']",[0],[17]
"['क्या', 'आपने', 'P£izer', 'का', 'डेटा', 'डंप', 'देखा', 'है,', 'जिसमें', 'कहा', 'गया', 'है', 'कि', '7', 'दिनों', 'में', 'हमेशा', 'केवल', '12%', 'प्रभावकारिता', 'होती', 'है', 'और', 'गर्भवती', 'महिलाओं', 'में', 'मृत', 'जन्म', 'और', 'मृत्यु', 'की', 'चिंताजनक', 'संख्या', 'होती', 'है।', 'दुखद', 'तथ्य', 'यह', 'है', 'कि,', 'निर्माताओं', 'ने', 'गर्भवती', 'महिलाओं', 'के', 'लिए', 'इसकी', 'अनुशंसा', 'नहीं', 'की', 'थी', 'या', 'स्तनपान', 'कराने', 'वाली', 'महिलाएं', 'लेकिन', 'सरकार,', 'चिकित्सा', 'उद्योग', 'और', 'प्रेस', 'ने', 'इसे', 'बढ़ाने', 'के', 'लिए', 'आपसे', 'झूठ', 'बोला!', 'टिप्पणियों', 'में', 'लिंक', '........', 'एल्गोरिदम', 'व्यवधान', 'के', 'लिए', 'तस्वीर', '🤷🏻\u200d♀️']",[2],[32]
"['आप', 'जो', 'देखने', 'और', 'सुनने', 'जा', 'रहे', 'हैं', 'वह', 'एक', 'धमाका', 'है...कृपया', 'इसे', 'अनदेखा', 'न', 'करें।']",[12],[15]
"['दुनिया', 'की', 'महानतम', 'गायिका', 'लता', 'मंगेशकर', 'का', 'निधन।', 'भगवान', 'इस', 'कठिन', 'समय', 'में', 'परिवार', 'को', 'साहस', ""दे।'""]",[4],[7]
"['Aaaaand', 'यह', 'वही', 'है', 'जो', 'मुझे', 'ट्विटर', 'पर', 'बंद', 'कर', 'दिया', 'है', '!!!']",[0],[12]
"['अभी-अभी', 'डेटन,', 'ओहियो', 'से', 'निकला,', 'जहां', 'मैं', 'पीड़ितों', 'और', 'परिवारों,', 'कानून', 'प्रवर्तन,', 'मेडिकल', 'स्टाफ', 'और', 'प्रथम', 'प्रतिक्रियाकर्ताओं', 'से', 'मिला।', 'यह', 'एक', 'गर्मजोशीपूर्ण', 'और', 'अद्भुत', 'यात्रा', 'थी।', 'जबरदस्त', 'उत्साह', 'और', 'प्यार', 'भी.', 'फिर', 'मैंने', 'राष्ट्रपति', 'पद', 'के', 'उम्मीदवार', '(0%)', 'शेरोड', 'ब्राउन', 'और', 'मेयर', 'व्हेली', 'को', 'पूरी', 'तरह', 'से', 'असफल', 'देखा...']",[26],[42]
"['""हां,', 'जो', 'अंधभक्त', 'लीटर', 'में', 'आटे', 'पर', 'बवाल', 'मचाते', 'हैं', 'वो', 'गांव', 'में', 'मोटे', 'भाई', 'से', 'दूध', 'भी', 'ले', 'लेते', 'हैं', '🤣😝', '""']",[0],[18]
"['एयरपॉड', 'और', 'ब्लूटूथ', 'ईयरबड', 'वायरलेस', 'विकिरण', 'उत्सर्जित', 'करते', 'हैं', 'एयरपॉड', 'वायरलेस', 'रेडियोफ्रीक्वेंसी', '(आरएफआर)', 'विकिरण', 'उत्सर्जित', 'करते', 'हैं,', 'वही', 'वायरलेस', 'विकिरण', 'जो', 'आपका', 'सेल', 'फोन', 'उत्सर्जित', 'करता', 'है', '-', 'और', 'उसी', 'प्रकार', 'का', 'विकिरण', 'जिसे', 'विश्व', 'स्वास्थ्य', 'संगठन', 'ने', '2011', 'में', 'क्लास', '2बी', 'कार्सिनोजेन', 'के', 'रूप', 'में', 'सूचीबद्ध', 'किया', 'था।', 'अब,', 'खत्म', 'एक', 'दशक', 'बाद,', 'कई', 'वैज्ञानिकों', 'ने', 'शोध', 'प्रकाशित', 'किया', 'है', 'जिसमें', 'कहा', 'गया', 'है', 'कि', 'यह', 'विकिरण', 'एक', 'सिद्ध', 'मानव', 'कैंसरजन', 'है।', 'एक', 'दर्जन', 'से', 'अधिक', 'सरकारें', 'और', 'कई', 'चिकित्सा', 'संगठन', 'आपको', 'इस', 'प्रकार', 'के', 'विकिरण', 'को', 'अपने', 'सिर', 'से', 'दूर', 'रखने', 'की', 'चेतावनी', 'देते', 'हैं।', 'एयरपॉड', 'तथ्य', 'एयरपॉड,', 'अन्य', 'ब्लूटूथ', 'हेडसेट', 'और', 'ईयरपॉड', 'की', 'तरह,', 'जब', 'वे', 'आपके', 'कानों', 'में', 'होंगे', 'तो', 'लगातार', 'सिग्नल', 'प्रसारित', 'करेंगे,', 'चाहे', 'आप', 'उनका', 'उपयोग', 'कर', 'रहे', 'हों', 'या', 'नहीं।', 'एयरपॉड्स', 'सर', 'बिल्कुल', 'आपकी', 'खोपड़ी', 'के', 'पास।', 'वे', 'सीधे', 'आपके', 'मस्तिष्क', 'और', 'कान', 'के', 'पास', 'आरएफआर', 'संचारित', 'करते', 'हैं,', 'और', 'आरएफआर', 'आपके', 'मस्तिष्क', 'और', 'कान', 'के', 'ऊतकों', 'में', 'अवशोषित', 'हो', 'जाता', 'है।', 'Apple', 'की', 'दूसरी', 'पीढ़ी', 'के', 'AirPods', 'ब्लूटूथ', 'क्लास', '1', 'हैं', '-', 'जिसका', 'अर्थ', 'है', 'कि', 'वे', 'सैकड़ों', 'फीट', 'दूर', 'तक', 'पहुँचते', 'हैं', 'और', 'अन्य', 'ब्लूटूथ', 'डिवाइसों', 'की', 'तुलना', 'में', 'अधिक', 'विकिरण', 'उत्सर्जित', 'करते', 'हैं।', 'बायां', 'एयरपॉड', '""नियर', 'फील्ड', 'मैग्नेटिक', 'इंडक्शन""', '(एनएफएमआई)', 'नामक', 'तकनीक', 'का', 'उपयोग', 'करके', 'दाएं', 'एयरपॉड', 'के', 'साथ', 'संचार', 'करता', 'है।', 'फ़ील्ड', 'आपके', 'मस्तिष्क', 'के', 'माध्यम', 'से', 'सही', 'चलती', 'हैं।', 'चुंबकीय', 'क्षेत्र', 'कैंसर', 'और', 'ऑक्सीडेटिव', 'तनाव', 'से', 'जुड़े', 'हैं।']",[159],[191]
"['द', 'सिम्पसंस', 'मूवी', '-', 'टॉम', 'हैंक्स', 'कैमियो', '(एचडीटीवी', '2007)']",[0],[8]
"['सार्वजनिक', 'क्षेत्र', 'की', 'खरीद', 'का', 'समर्थन', 'करने', 'वाले', 'सभी', 'ढांचे', 'की', 'तरह,', 'हमारी', 'लागत', 'एक', 'बहुत', 'छोटे', 'फ्रेमवर्क', 'लेवी', 'से', 'कवर', 'होती', 'है', 'जो', 'आपूर्तिकर्ता', 'अनुबंध', 'जीतने', 'पर', 'भुगतान', 'करते', 'हैं']",[15],[30]
"['अधिसूचना।', 'शोक', 'की', 'शाही', 'अवधि.', 'बुधवार', '21', 'सितंबर', 'तक', 'इस', 'कंडोम', 'वेंडिंग', 'मशीन', 'से', 'कोई', 'आवरण', 'नहीं', 'निकाला', 'जाएगा।', 'हम', 'किसी', 'भी', 'असुविधा', 'के', 'लिए', 'क्षमा', 'चाहते', 'हैं', 'और', 'इस', 'दौरान', 'आपकी', 'समझ', 'की', 'सराहना', 'करते', 'हैं।', 'धन्यवाद']",[1],[4]
"['देशभक्त', 'बनो.', 'नकाब', 'पहनिए।']",[0],[3]
"['मैं', 'बहुत', 'निराश', 'हूं', 'कि', 'कैसे', 'हम', 'सभी', 'के', 'बीच', 'अधिक', 'से', 'अधिक', 'विभाजन', 'पैदा', 'करने', 'के', 'लिए', 'कोविड', 'बनाया', 'गया', 'है...', 'पहले', 'हम', 'आपको', 'टीका', 'लगवाने', 'के', 'लिए', 'पैसे', 'और', 'पुरस्कार', 'देते', 'हैं,', 'अब', 'आपको', 'किसी', 'ऐसे', 'व्यक्ति', 'की', 'रिपोर्ट', 'करने', 'के', 'लिए', 'पैसे', 'देते', 'हैं', 'जिसने', 'ऐसा', 'नहीं', 'करने', 'का', 'निर्णय', 'लिया', 'है?', '??']",[29],[45]
"['""टूटने', 'के!""', '27', 'अक्टूबर', 'को', 'फेसबुक', 'पर', 'पोस्ट', 'किए', 'गए', 'एक', 'वीडियो', 'का', 'शीर्षक', 'कहता', 'है।', '""ट्रम्प', 'व्हाइट', 'हाउस', 'में', 'हैं!', 'उन्होंने', 'हिलेरी', 'को', 'बंद', 'करने', 'का', 'वादा', 'किया', 'है!""']",[16],[29]
"['.', '@सेनशूमर', 'ने', 'झूठा', 'दावा', 'किया', 'है', 'कि', 'सभी', 'अमेरिकी', 'जो', '#अफगानिस्तान', 'से', 'बाहर', 'निकलना', 'चाहते', 'थे,', 'वे', 'बाहर', 'निकल', 'गए', '-', 'cc', '@PolitiFact', '@GlennKesslerWP', '@ddale8', '@factcheckdotorg', 'https://twitter.com/ArthurSchwartz/status/1435252719284101123â€¦']",[1],[21]
"['गैस', 'विस्फोट', 'समाज', 'में', 'नंबर', 'एक', 'हत्यारा', 'बनता', 'जा', 'रहा', 'है।', 'कृपया,', 'आपको', 'गैस', 'सिलेंडर', 'में', 'सामग्री', 'का', 'स्तर', 'जानने', 'के', 'लिए', 'उसे', 'हिलाने', 'की', 'जरूरत', 'नहीं', 'है।', 'आपको', 'क्या', 'करना', 'चाहिए', 'कि', 'सिलेंडर', 'के', 'एक', 'किनारे', 'को', 'पानी', 'से', 'गीला', 'कर', 'लें,', 'थोड़ी', 'देर', 'बाद', 'इस्तेमाल', 'किया', 'गया', 'ऊपरी', 'हिस्सा', 'सूख', 'जाएगा', 'जबकि', 'गैस', 'वाला', 'निचला', 'हिस्सा', 'गीला', 'रहेगा।', 'गीला', 'भाग', 'आपको', 'शेष', 'गैस', 'की', 'मात्रा', 'बताता', 'है।', 'ज्यादातर', 'बार', 'हम', 'यह', 'जानने', 'के', 'लिए', 'अपने', 'गैस', 'सिलेंडर', 'को', 'हिलाते', 'हैं', 'कि', 'यह', 'खत्म', 'हो', 'गया', 'है', 'या', 'नहीं,', 'यह', 'एक', 'खतरनाक', 'बात', 'है।', 'यह', 'आत्मघाती', 'हो', 'सकता', 'है!', 'आज', 'आप', 'यह', 'जानकारी', 'साझा', 'करके', 'किसी', 'की', 'जान', 'बचा', 'सकते', 'हैं।']",[65],[67]
"['इतिहास', 'का', 'सबसे', 'महत्वपूर्ण', 'चुनाव,', 'न', 'केवल', '@POTUS', 'के', 'लिए', 'बल्कि', 'सरकार', 'की', 'सभी', 'शाखाओं', 'के', 'लिए।', 'कमरे', 'में', 'मौजूद', 'हाथी', 'की', 'किसी', 'को', 'परवाह', 'क्यों', 'नहीं', 'है?', '#अपना', 'होमवर्क', 'करें', '@FoxNews', '@CNN', '@MSNBC', '@espn', '@marthamaccallum', '@JudgeJeanine']",[2],[9]
"['हे', 'लीड्स', 'साथियों।', 'रुचि', 'रखने', 'वालों', 'के', 'लिए,', 'एडिडास', 'ओरिजिनल्स', '1400', 'से', 'अधिक', 'जूते', 'दान', 'कर', 'रहा', 'है', 'जिन्हें', 'कुछ', 'खरोंचों', 'और', 'मामूली', 'क्षति', 'के', 'कारण', 'बेचा', 'नहीं', 'जा', 'सकता।', 'सभी', 'जूते', 'आरामदायक', 'और', 'व्यवस्थित', 'हैं,', 'इसलिए', 'वे', 'उन्हें', 'अनुरोध', 'करने', 'वालों', 'को', 'यादृच्छिक', 'रूप', 'से', 'भेज', 'देंगे।', 'आवेदन', 'की', 'अंतिम', 'तिथि', '28', 'फरवरी', 'है', 'और', 'आपके', 'पंजीकरण', 'के', 'बाद', 'वितरण', 'शुरू', 'हो', 'जाएगा']",[8],[28]
"['नींबू', '(साइट्रस)', 'कैंसर', 'कोशिकाओं', 'को', 'मारने', 'के', 'लिए', 'एक', 'चमत्कारी', 'उत्पाद', 'है।', 'यह', 'कीमोथेरेपी', 'से', '10,000', 'गुना', 'अधिक', 'मजबूत', 'है']",[12],[17]
"['नए', 'सेंचुरियन', 'स्ट्रेन', 'के', 'लिए', 'आपका', 'टीका', 'प्राप्त', 'करने', 'से', 'जलवायु', 'परिवर्तन', 'से', 'लड़ने', 'में', 'मदद', 'मिल', 'सकती', 'है,', ""'राष्ट्रीय"", ""एजेंट'"", 'का', 'कहना', 'है', ""'जलवायु"", 'परिवर्तन', 'को', 'हराना', 'तभी', 'संभव', 'है', 'जब', 'हम', 'सभी', 'को', 'हमारे', 'टीके', 'मिल', ""जाएं'"", ""'अंदरूनी"", 'सूत्र', 'का', 'दावा', 'है', 'कि', 'गर्म', '40', 'डिग्री', 'तापमान', 'इस', 'गर्मी', 'में', 'सामान्य', 'लोगों', 'के', 'बीच', 'रक्त', 'के', 'थक्के', 'का', 'कारण', 'बन', 'सकता', 'है', ""जनता'।"", '[इस', 'प्रकार', 'से]']",[0],[64]
"['स्वास्थ्य', 'सीएस', 'मुताही', 'कागवे', 'ने', 'केन्या', 'में', 'आदी', 'धूम्रपान', 'करने', 'वालों', 'के', 'लिए', 'सिगरेट', 'के', 'विकल्प', 'के', 'रूप', 'में', 'ब्रिटिश', 'अमेरिकन', 'टोबैको', '(बीएटी-केन्या)', 'द्वारा', 'विपणन', 'की', 'जाने', 'वाली', 'निकोटीन', 'थैली', 'लिफ़्ट', 'पर', 'प्रतिबंध', 'लगा', 'दिया।', '#djmo', '#आकार8']",[0],[3]
"['अनुवादित:', 'फातिमा', 'शेख', 'वही', 'अभिनेत्री', 'हैं', 'जिन्होंने', 'फिल्म', 'दंगल', 'में', 'आमिर', 'खान', 'की', 'बेटी', 'का', 'किरदार', 'निभाया', 'था।', 'फिल्म', 'में', 'फातिमा', 'ने', 'गीता', 'फोगट', 'का', 'किरदार', 'निभाया', 'था।', 'आज', 'वह', 'आमिर', 'खान', 'की', 'तीसरी', 'पत्नी', 'बन', 'गई', 'हैं।', 'खैर', 'ये', 'उनका', 'निजी', 'मामला', 'है.', 'लेकिन', 'यही', 'आमिर', 'खान', 'सत्यमेव', 'जयते', 'कार्यक्रम', 'बनाएंगे', 'और', 'हिंदू', 'बाल', 'विवाह', 'और', 'दहेज', 'प्रथा', 'की', 'बुराइयों', 'पर', 'बोलेंगे??', 'हम', 'उस', 'देश', 'में', 'रहते', 'हैं', 'जहाँ', 'ऐसे', 'पाखंडी', 'लोग', 'हैं', 'जो', '""टीवी-कार्यक्रमों""', 'में', 'महिलाओं', 'के', 'अधिकारों', 'के', 'बारे', 'में', 'बात', 'करते', 'हैं']",[44],[62]
"['प्रसिद्ध', 'ब्रांड', 'ने', 'आर्गोस', 'के', 'साथ', 'अपना', 'अनुबंध', 'तोड़', 'दिया', 'है', 'और', 'प्रत्येक', 'यूके', 'निवासी', 'को', '£1.78', 'में', 'एक', 'माइक्रोवेव', 'ओवन', 'दे', 'रहा', 'है']",[16],[20]
"['मैं', 'मुस्लिम', 'हूं', 'और', 'मैं', 'अपने', 'पैगंबर', 'मुहम्मद', 'पीबीयूएच', 'को', 'अपनी', 'जान', 'से', 'भी', 'ज्यादा', 'प्यार', 'करता', 'हूं।', 'हम', 'मुसलमानों', 'को', 'इन', 'फ्रांसीसी', 'उत्पादों', 'के', 'खिलाफ', 'एक', 'साथ', 'खड़े', 'होने', 'की', 'जरूरत', 'है।', 'यह', 'सबसे', 'बड़ी', 'चीज', 'है', 'जो', 'हम', 'अपने', 'पैगंबर', 'मुहम्मद', 'पीबीयूएच', 'के', 'लिए', 'कर', 'सकते', 'हैं', '#boycottfrance', '#boycottfrenchproducts']",[21],[32]
"['अब', 'तक,', 'NeoCoV', 'से', 'लोगों', 'के', 'संक्रमित', 'होने', 'का', 'कोई', 'मामला', 'सामने', 'नहीं', 'आया', 'है', 'और', 'वैज्ञानिक', 'यह', 'स्थापित', 'करने', 'के', 'लिए', 'और', 'अधिक', 'शोध', 'का', 'आग्रह', 'कर', 'रहे', 'हैं', 'कि', 'क्या', 'यह', 'मनुष्यों', 'को', 'संक्रमित', 'कर', 'सकता', 'है', 'या', 'नहीं', '#NeoCoV', '#कोविड19']",[2],[42]
"['.अब', 'आप', 'जानते', 'हैं', 'कि', 'अचानक', ""'फ़ॉर्मूला"", 'की', ""कमी'"", 'क्यों', 'हो', 'गई', 'है।', 'नए', 'युग', 'के', 'डाकू', 'सरदारों', 'ने', 'आसानी', 'से', 'मानव', 'अंगों', 'से', 'बने', 'कुछ', 'अपवित्र', 'स्तन', 'के', 'दूध', 'में', 'निवेश', 'किया', 'है।']",[13],[33]
"['सी-19', 'के', 'लिए', 'आईसीएमआर', 'के', 'नए', 'दिशानिर्देश', '6', 'अगस्त', 'को', 'जारी', 'किए', 'गए।', 'रोकथाम', 'के', 'लिए', 'टैब;आइवरमेक्टिन', '12', 'मिलीग्राम,', 'पहले', 'दिन,', '7वें', 'और', '30वें', 'दिन;', 'रात', 'के', 'खाने', 'के', '2', 'घंटे', 'बाद।', 'महामारी', 'खत्म', 'होने', 'तक', 'हर', '30', 'दिन', 'में', '12', 'मिलीग्राम', 'की', '1', 'गोली', 'लें।']",[0],[12]
"['यह', ""'दयालु"", 'बूढ़ा', ""व्यक्ति'"", 'है', 'जिसे', 'बफ़ेलो', 'में', ""'धक्का'"", 'दिया', 'गया', ""था,''"", '9', 'जून', 'की', 'पोस्ट', 'में', 'एक', 'तस्वीर', 'के', 'साथ', 'कहा', 'गया', 'है', 'जिसमें', 'गुगिनो', 'को', 'यूएस', 'पार्क', 'पुलिस', 'अधिकारी', 'के', 'साथ', 'दिखाया', 'गया', 'है।', '""श्रीमान।""', 'गुगिनो', 'को', 'पहले', '300', 'बार', 'गिरफ्तार', 'किया', 'जा', 'चुका', 'था।', 'उकसाने', 'के', 'लिए', '82', 'बार.', 'दंगे', 'ही', 'वह', 'आजीविका', 'के', 'लिए', 'करता', 'है।""']",[0],[33]
"['WV', 'डेम्स', 'को', 'आख़िरकार', 'लड़ते', 'हुए', 'देखकर', 'ख़ुशी', 'हुई!', 'धन्यवाद!']",[0],[9]
"['निम्नलिखित', 'में', 'से', 'कितने', 'टीके', 'निर्यात', 'किए', 'गए', 'हैं?', '🇺🇲', '0', '🇬🇧', '0', '🇪🇺', '41.6', 'मिलियन', '-', '(अब', 'तक', 'का', 'सबसे', 'बड़ा', 'प्राप्तकर्ता,', 'जिसमें', 'से', '🇬🇧', '(10', 'मिलियन)', '👇👇👇', 'लेकिन', 'अंदाजा', 'लगाइए', 'कि', 'किस', 'पर', '""अपमानजनक', 'वैक्सीन', 'राष्ट्रवाद""', 'और', '""तानाशाही', 'जैसा', 'व्यवहार', 'करने""', 'का', 'आरोप', 'लगता', 'है', 'टीके', '(राब)', '?']",[0],[8]
"['इस', 'आदमी', 'को', 'पहचानने', 'में', 'हमारी', 'मदद', 'करें!', 'आज', 'सुबह', '6:33', 'बजे,', 'लॉफ़बोरो', 'में,', 'यह', 'व्यक्ति', 'बिना', 'किसी', 'स्पष्ट', 'चोट', 'के', 'सड़कों', 'पर', 'बेहोश', 'और', 'निष्क्रिय', 'पाया', 'गया।', 'उसके', 'पास', 'कोई', 'आईडी', 'नहीं', 'थी.', 'कृपया', 'पोस्ट', 'को', 'बम्प', 'करें', 'ताकि', 'उसका', 'परिवार', 'या', 'दोस्त', 'देख', 'सकें', '[sic]']",[18],[27]
"['जूनियर', 'डॉक्टर-', 'वेतन', 'की', 'व्याख्या।', '2008—24', 'डिब्बे', 'प्रति', 'घंटा।', '2023—एक', 'घंटे', 'में', '10', 'टिन', 'बीन्स']",[9],[14]
"['हालाँकि', 'अधिक', 'से', 'अधिक', 'मोटर', 'चालक', 'इलेक्ट्रिक', 'वाहन', 'चला', 'रहे', 'हैं,', 'फिर', 'भी', 'हम', 'अपनी', 'सड़कों', 'पर', 'पहले', 'से', 'ही', 'चल', 'रहे', 'लाखों', 'वाहनों', 'से', 'उत्सर्जन', 'को', 'कम', 'करने', 'के', 'लिए', 'कुछ', 'कदम', 'उठा', 'सकते', 'हैं', '-', 'E10', 'पेट्रोल', 'पर', 'छोटा', 'सा', 'स्विच', 'देश', 'भर', 'में', 'ड्राइवरों', 'को', 'हर', 'यात्रा', 'के', 'पर्यावरणीय', 'प्रभाव', 'को', 'कम', 'करने', 'में', 'मदद', 'करेगा,', 'जैसे', 'हम', 'पुनः', 'हरियाली', 'का', 'निर्माण', 'करते', 'हैं']",[37],[66]
"['यदि', 'किसी', 'ने', 'आपको', 'नहीं', 'बताया,', 'तो', 'वे', 'आपके', 'बच्चों', 'के', 'पीछे', 'हैं']",[3],[11]
