tokens,span_start_index,span_end_index
"['এমন', 'দাবি', 'প্রচার', 'করা', 'হচ্ছে', 'যা', 'ভুলভাবে', 'বলে', 'যে', 'রেড', 'ক্রস', 'তাদের', 'কাছ', 'থেকে', 'সুস্থ', 'প্লাজমা', 'দান', 'গ্রহণ', 'করবে', 'না', 'যারা', 'COVID-19', 'ভ্যাকসিন', 'পেয়েছে।']",[8],[23]
"['জয়', 'জয়', 'শ্রী', 'রাম', 'এটা', 'আছে', 'দেশ', 'এর', 'মহান', 'স্বসেবিকা', 'শ্রী', 'তিস্তা', 'सीतलवाड़।', 'অনেক', 'শালিন', 'অনেক', 'নরমা']",[13],[16]
"['তামিলনাড়ুর', 'শিক্ষক', 'সুব্রামানিয়ান', '17-বছর-বয়সী', 'দলিত', 'ছাত্রকে', 'লাথি', 'মেরে', '""ক্লাস', 'এড়িয়ে', 'যাওয়ার', 'জন্য""', 'লাঠি', 'দিয়ে', 'মারেন৷', 'শিক্ষককে', 'গ্রেপ্তার', 'করা', 'হয়েছে', 'এবং', 'তফসিলি', 'জাতি', 'ও', 'তফসিলি', 'উপজাতি', 'আইনে', 'মামলা', 'করা', 'হয়েছে', 'এবং', 'বিচার', 'বিভাগীয়', 'হেফাজতে', 'রিমান্ডে', 'নেওয়া', 'হয়েছে']",[0],[34]
"['ট্র্যাক', 'অ্যান্ড', 'ট্রেস', 'অ্যাপের', 'চেয়ে', 'বেশি', 'খরচ', 'হয়েছে', 'ইতিহাসে', 'মাত্র', 'দুটি', 'প্রকল্প', 'রয়েছে:', 'আইএসএস', '(£72bn)', 'এবং', 'সমগ্র', 'মার্কিন', 'সড়ক', 'নেটওয়ার্ক', '(£82bn)।', '“সুতরাং', 'সেখানে', 'আমাদের', '[sic]', 'এটি', 'রয়েছে:', '£37', 'বিলিয়ন,', 'তৃতীয়', 'সবচেয়ে', 'ব্যয়বহুল', 'জিনিস', 'যা', 'আমরা', 'কখনও', 'অর্থ', 'ব্যয়', 'করেছি', 'তা', 'হল', 'পোকেমন', 'গো-এর', 'একটি', 'ভাঙা', 'সংস্করণ']",[2],[28]
"['স্মার্টশপ', 'পিক', 'অ্যান্ড', 'গো:', 'কেনাকাটা', 'করার', 'চেকআউট', 'ফ্রি', 'উপায়']",[0],[8]
"['রাত', 'ভর', 'খোলা', 'আকাশ', 'কে', 'নীচে', 'সার্দি', 'মধ্যে', 'রাত', 'বিতাকার', 'পরীক্ষা', 'দিতে', 'পৌঁছানো', 'এ', 'শিশু', 'তো', 'জানা', 'চল', '#UPTET', 'কা', 'কাগজ', 'লিক', 'হো', 'করা', 'হয়েছে', 'এবং', 'সরকার', 'নে', 'পরীক্ষা', 'নিস্ত', 'কর', 'দি', 'কিন্তু', 'কি', 'ইনকা', 'কি', 'কিভাবে', '?', '#', 'পেপার_চোর', '_', '_']",[0],[32]
"['Sooooo…..ভাইরাস', 'বিল', 'কেনেডি', 'কেন্দ্রকে', '25', 'মিলিয়ন', 'ডলার', 'দেয়....', 'PBS', 'কে', '200', 'মিলিয়ন....', 'বিনিময়ে', 'কেনেডি', 'কেন্দ্র', 'ডেমোক্রেটিক', 'পার্টিকে', '5', 'মিলিয়ন', 'এবং', 'PBS', 'ডেমোক্রেটিক', 'পার্টিকে', '25', 'মিলিয়ন', 'দান', 'করে...', '.এটি', 'মানি', 'লন্ডারিং', 'এবং', '""কুইড', 'প্রো', 'কো"".....আমাকে', 'ভুল', 'প্রমাণ', 'করুন']",[2],[34]
"['অল্প', 'শিক্ষার', 'মাধ্যমে', 'লোকেরা', 'বিন্দুগুলি', 'সংযুক্ত', 'করতে', 'শুরু', 'করেছে', 'যে', 'কেন', 'তারা', 'বা', 'তাদের', 'বাচ্চারা', 'আর', 'ভাল', 'ঘুমায়', 'না,', 'কেন', 'তাদের', 'ত্বকে', 'ফুসকুড়ি/ঝনঝন,', 'মাথাব্যথা,', 'নাক', 'দিয়ে', 'রক্ত', 'পড়া,', 'কানে', 'বাজছে,', 'অনিয়মিত', 'হৃদস্পন্দন,', 'ক্লান্তি,', 'মস্তিষ্কের', 'কুয়াশা,', 'স্মৃতিশক্তি', 'হ্রাস,', 'উদ্বেগ,', 'হতাশা,', 'আচরণের', 'সমস্যা', 'ইত্যাদি', '-', 'সবই', 'বেতার', 'বিকিরণের', 'এক্সপোজারের', 'কারণে', 'হতে', 'পারে।', 'অনেকেই', 'যখন', 'ওয়্যারলেস', 'রেডিয়েশন', 'এক্সপোজার', 'কমাতে', 'পছন্দ', 'করেন', 'তখন', 'তাদের', 'স্বাস্থ্য', 'সমস্যাগুলি', 'অদৃশ্য', 'হয়ে', 'যায়', 'বা', 'নিচের', 'দিকে', 'যেতে', 'দেখে', 'রোমাঞ্চিত', 'হয়।', 'কিন্তু', 'আমরা', 'একটি', '5G', 'সেল', 'টাওয়ার', 'বন্ধ', 'করতে', 'পারি', 'না।']",[22],[49]
"['রায়পুরে', '(ছত্তিশগড়)', 'কংগ্রেস', 'সেমিনারে', 'অতিথিদের', '50', 'গ্রাম', 'সোনার', 'চেইন', 'দিয়ে', 'সম্মানিত', 'করা', 'হয়েছে', '*', 'ভাবুন', 'কত', 'লুট', 'হচ্ছে*']",[0],[14]
"['আপনি', 'কি', 'P£izer', 'থেকে', 'ডাটা', 'ডাম্প', 'দেখেছেন,', 'উল্লেখ', 'করে', 'যে', '💉', 'সবসময়', '7', 'দিনে', 'মাত্র', '12%', 'কার্যকারিতা', 'পেয়েছে', 'এবং', 'গর্ভবতী', 'মহিলাদের', 'মধ্যে', 'এখনও', 'উদ্বেগজনক', 'পরিমাণে', 'জন্ম', 'এবং', 'মৃত্যু', 'হয়েছে', 'বা', 'স্তন্যপান', 'করানো', 'মহিলাদের', 'কিন্তু', 'সরকার,', 'চিকিৎসা', 'শিল্প', 'এবং', 'প্রেস', 'আপনার', 'কাছে', 'মিথ্যে', 'কথা', 'বাড়াচ্ছে!', 'মন্তব্যে', 'লিঙ্ক', '........', 'অ্যালগরিদম', 'ব্যাঘাতের', 'জন্য', 'ছবি', '🤷🏻\u200d♀️']",[2],[27]
"['আপনি', 'যা', 'দেখতে', 'এবং', 'শুনতে', 'যাচ্ছেন', 'তা', 'একটি', 'বোমশেল...প্লিজ', 'এটাকে', 'উপেক্ষা', 'করবেন', 'না।']",[8],[12]
"['চলে', 'গেলেন', 'বিশ্বের', 'সর্বশ্রেষ্ঠ', 'গায়িকা', 'লতা', 'মঙ্গেশকর।', 'ঈশ্বর', 'এই', 'কঠিন', 'সময়ে', 'পরিবারকে', 'সাহস', 'দিন']",[0],[6]
"['Aaaaand', 'এই', 'কি', 'আমাকে', 'টুইটারে', 'বন্ধ', 'করে', 'দিয়েছে!!!']",[0],[7]
"['মাত্র', 'ডেটন,', 'ওহিও', 'ছেড়ে', 'চলেছি,', 'যেখানে', 'আমি', 'ভিকটিম', 'এবং', 'পরিবার,', 'আইন', 'প্রয়োগকারী,', 'চিকিৎসা', 'কর্মী', 'এবং', 'প্রথম', 'প্রতিক্রিয়াকারীদের', 'সাথে', 'দেখা', 'করেছি।', 'এটি', 'একটি', 'উষ্ণ', 'এবং', 'বিস্ময়কর', 'সফর', 'ছিল.', 'অসাধারণ', 'উদ্দীপনা', 'এবং', 'এমনকি', 'ভালবাসা।', 'তারপরে', 'আমি', 'ব্যর্থ', 'রাষ্ট্রপতি', 'প্রার্থী', '(0%)', 'শেররড', 'ব্রাউন', 'এবং', 'মেয়র', 'হোয়েলিকে', 'সম্পূর্ণরূপে', 'দেখেছি.....']",[11],[42]
"['""হ্যাঁ,', 'সেই', 'অন্ধ', 'ভক্তরা', 'যারা', 'লিটারে', 'ময়দা', 'নিয়ে', 'তোলপাড়', 'করে,', 'গ্রামের', 'মোটা', 'ভাইয়ের', 'কাছ', 'থেকেও', 'দুধ', 'নাও', '🤣😝', '""']",[0],[14]
"['এয়ারপড', 'এবং', 'ব্লুটুথ', 'ইয়ারবাড', 'ওয়্যারলেস', 'রেডিয়েশন', 'নির্গত', 'করে', 'এয়ারপডগুলি', 'ওয়্যারলেস', 'রেডিওফ্রিকোয়েন্সি', '(RFR)', 'বিকিরণ', 'নির্গত', 'করে,', 'আপনার', 'সেল', 'ফোন', 'থেকে', 'যে', 'বেতার', 'বিকিরণ', 'নির্গত', 'হয়', '-', 'এবং', 'একই', 'ধরনের', 'বিকিরণ', 'যা', 'বিশ্ব', 'স্বাস্থ্য', 'সংস্থা', '2011', 'সালে', 'ক্লাস', '2B', 'কার্সিনোজেন', 'হিসাবে', 'তালিকাভুক্ত', 'করেছে৷', 'এখন,', 'এক', 'দশক', 'পরে,', 'অনেক', 'বিজ্ঞানী', 'গবেষণা', 'প্রকাশ', 'করেছেন', 'যে', 'এই', 'বিকিরণ', 'একটি', 'প্রমাণিত', 'মানব', 'কার্সিনোজেন।', 'এক', 'ডজনেরও', 'বেশি', 'সরকার', 'এবং', 'অসংখ্য', 'চিকিৎসা', 'সংস্থা', 'আপনাকে', 'এই', 'ধরনের', 'বিকিরণ', 'আপনার', 'মাথা', 'থেকে', 'দূরে', 'রাখতে', 'সতর্ক', 'করে।', 'এয়ারপড', 'ফ্যাক্টস', 'অন্যান্য', 'ব্লুটুথ', 'হেডসেট', 'এবং', 'ইয়ারপডের', 'মতো', 'এয়ারপডগুলি', 'আপনার', 'কানে', 'থাকা', 'অবস্থায়', 'ক্রমাগত', 'সংকেত', 'প্রেরণ', 'করবে,', 'আপনি', 'সেগুলি', 'ব্যবহার', 'করছেন', 'বা', 'না', 'করছেন।', 'আপনার', 'মাথার', 'খুলির', 'কাছেই', 'এয়ারপডস', 'স্যার।', 'তারা', 'সরাসরি', 'আপনার', 'মস্তিষ্ক', 'এবং', 'কানের', 'পাশে', 'RFR', 'প্রেরণ', 'করে', 'এবং', 'RFR', 'আপনার', 'মস্তিষ্ক', 'এবং', 'কানের', 'টিস্যুতে', 'শোষিত', 'হয়।', 'অ্যাপলের', 'দ্বিতীয়', 'প্রজন্মের', 'এয়ারপডগুলি', 'হল', 'ব্লুটুথ', 'ক্লাস', '1', '-', 'যার', 'অর্থ', 'তারা', 'শত', 'শত', 'ফুট', 'দূরে', 'পৌঁছায়', 'এবং', 'অন্যান্য', 'ব্লুটুথ', 'ডিভাইসের', 'তুলনায়', 'উচ্চতর', 'বিকিরণ', 'নির্গত', 'করে।', 'বাম', 'এয়ারপড', '""নিয়ার', 'ফিল্ড', 'ম্যাগনেটিক', 'ইন্ডাকশন""', '(NFMI)', 'নামে', 'একটি', 'প্রযুক্তি', 'ব্যবহার', 'করে', 'ডান', 'এয়ারপডের', 'সাথে', 'যোগাযোগ', 'করে।', 'ক্ষেত্র', 'আপনার', 'মস্তিষ্ক', 'যদিও', 'ডান', 'যেতে.', 'চৌম্বকীয়', 'ক্ষেত্রগুলি', 'ক্যান্সার', 'এবং', 'অক্সিডেটিভ', 'স্ট্রেসের', 'সাথে', 'যুক্ত।']",[40],[167]
"['দ্য', 'সিম্পসন', 'মুভি', '-', 'টম', 'হ্যাঙ্কস', 'ক্যামিও', '(HDTV', '2007)']",[0],[8]
"['পাবলিক', 'সেক্টরের', 'ক্রয়কে', 'সমর্থনকারী', 'সমস্ত', 'কাঠামোর', 'মতো,', 'আমাদের', 'খরচগুলি', 'একটি', 'খুব', 'ছোট', 'কাঠামোর', 'শুল্ক', 'থেকে', 'কভার', 'করা', 'হয়', 'যা', 'সরবরাহকারীরা', 'যদি', 'তারা', 'চুক্তিতে', 'জয়ী', 'হয়']",[10],[24]
"['বিজ্ঞপ্তি।', 'শোকের', 'রাজকীয়', 'সময়কাল।', '21শে', 'সেপ্টেম্বর', 'বুধবার', 'পর্যন্ত', 'এই', 'কনডম', 'ভেন্ডিং', 'মেশিন', 'থেকে', 'কোনো', 'আবরণ', 'বিতরণ', 'করা', 'হবে', 'না।', 'আমরা', 'কোনো', 'অসুবিধার', 'জন্য', 'দুঃখিত', 'এবং', 'এই', 'সময়ে', 'আপনার', 'বোঝার', 'প্রশংসা', 'করি।', 'ধন্যবাদ']",[0],[3]
"['ঠিক', 'আছে,', 'তাই', 'এখানে', 'অন্তর্নিহিত', 'মূল', 'নিবন্ধ', 'সম্পর্কে', 'চুক্তি', 'আছে.', 'এই', 'প্রক্রিয়াটি', 'প্রতি', '700', 'বছরে', 'আমাদের', 'পৃথিবীতে', 'ঘটে।', 'অভ্যন্তরীণ', 'কোরটি', 'বাইরের', 'পৃথিবীর', 'থেকে', 'ভিন্নভাবে', 'ঘুরছে', 'এবং', 'এটি', 'আসলে', 'থেমে', 'গেছে', 'তারপর', 'বিপরীত', 'হয়ে', 'গেছে', 'যা', 'আমাদের', 'সূর্যের', 'চুম্বকত্বের', 'সাথে', 'আমাদের', 'কেন্দ্রে', 'চুম্বকত্বের', 'সাথে', 'সম্পর্কযুক্ত।', 'এটি', 'বিশ্বের', 'শেষ', 'হয়?', 'না।', 'এটি', 'আমাদের', 'পৃথিবীর', 'একটি', 'নতুন', 'চক্রের', 'সূচনা', 'মাত্র', 'এবং', 'এটি', 'সত্যিই', 'ব্যাখ্যা', 'করে', 'যে', 'কেন', 'আমাদের', 'ভূমিকম্প', 'এবং', 'আগ্নেয়গিরির', 'অগ্ন্যুৎপাতের', 'একটি', 'চক্র', 'রয়েছে।', 'আমাদের', 'জলবায়ু', 'পরিবর্তন', 'কেন', 'হয়', 'তাও', 'ব্যাখ্যা', 'করে।', 'এটি', 'সিসমিক', 'এবং', 'আগ্নেয়গিরির', 'কার্যকলাপ', 'বৃদ্ধির', 'দিকে', 'নিয়ে', 'যেতে', 'পারে।', 'হ্যাঁ', 'কারণ', 'আমাদের', 'পৃথিবীর', 'বাইরের', 'অংশকে', 'ভেতরের', 'কেন্দ্রের', 'সাথে', 'ধরতে', 'হবে', 'এবং', 'এর', 'ফলে', 'প্লেটের', 'দ্রুত', 'নড়াচড়া', 'হবে', 'যা', 'আমরা', 'এখন', 'প্রত্যক্ষ', 'করছি।', 'তাই', 'না', 'এটা', 'পৃথিবীর', 'শেষ', 'নয়।', 'এটি', 'সবেমাত্র', 'এটির', 'নতুন', 'চক্র', 'শুরু', 'হয়েছে', 'এবং', 'এর', 'মানে', 'এই', 'নয়', 'যে', 'মেরু', 'বিষ্ঠা', 'আসন্ন।', 'এটি', 'একটি', 'প্রক্রিয়া', 'এবং', 'সেই', 'প্রক্রিয়ার', 'মধ্য', 'দিয়ে', 'যেতে', 'সময়', 'লাগে।', 'ঘূর্ণন', 'এবং', 'নির্দিষ্ট', 'চক্রের', 'ক্ষেত্রে', 'আমাদের', 'পৃথিবী', 'বেশিরভাগ', 'গ্রহের', 'তুলনায়', 'ধীর।', 'সুতরাং', 'পৃথিবীতে', 'সত্যিই', 'খারাপ', 'কিছু', 'ঘটতে', 'অনেক', 'বছর', 'কেটে', 'যাবে', 'তবে', 'হ্যাঁ,', 'আমরা', 'জিনিসগুলির', 'বৃদ্ধি', 'দেখতে', 'পাব।', 'আমি', 'কি', 'কথা', 'বলছি', 'তা', 'দেখতে', 'আপনাকে', 'কেবল', '1700', 'থেকে', '1900', 'এর', 'শেষ', 'চক্রে', 'ফিরে', 'যেতে', 'হবে।', 'তারপর', 'তার', 'আগে', 'ফিরে', 'যান', 'এবং', 'আপনি', 'চক্র', 'দেখতে', 'পাবেন।', 'এটি', 'সব', 'আমাদের', 'সূর্যের', 'সাথে', 'সংযুক্ত।', 'আশা', 'করি', 'এটা', 'কাজে', 'লাগবে.', 'অনেক', 'ভালোবাসা.', '~কুলাস~']",[41],[171]
"['দেশপ্রেমিক', 'হোন।', 'একটি', 'মুখোশ', 'পরিধান', 'কর.']",[0],[5]
"['আমি', 'খুবই', 'বিরক্ত', 'হয়েছি', 'কিভাবে', 'কোভিডকে', 'আমাদের', 'সকলের', 'মধ্যে', 'আরও', 'বেশি', 'করে', 'বিভাজন', 'করার', 'জন্য', 'তৈরি', 'করা', 'হয়েছে', '...', 'প্রথমে', 'আসুন', 'টিকা', 'নেওয়ার', 'জন্য', 'আপনাকে', 'টাকা', 'এবং', 'পুরষ্কার', 'দিই', 'এখন', 'আপনাকে', 'এমন', 'কাউকে', 'রিপোর্ট', 'করার', 'জন্য', 'টাকা', 'দেওয়া', 'যাক', 'যিনি', 'সেখানে', 'না', 'করার', 'সিদ্ধান্ত', 'নিয়েছেন?', '??']",[25],[37]
"['""ব্রেকিং!""', '২৭', 'অক্টোবর', 'ফেসবুকে', 'পোস্ট', 'করা', 'একটি', 'ভিডিওর', 'শিরোনাম', 'বলা', 'হয়েছে।', '""ট্রাম্প', 'হোয়াইট', 'হাউসে', 'আছেন!', 'তিনি', 'হিলারিকে', 'তালাবদ্ধ', 'করার', 'প্রতিশ্রুতি', 'দিয়েছেন!""']",[11],[20]
"['.', '@সেনশুমার', 'মিথ্যা', 'বলেছেন', 'যে', 'সমস্ত', 'আমেরিকান', 'যারা', '#আফগানিস্তান', 'থেকে', 'বেরিয়ে', 'আসতে', 'চেয়েছিল', '-', 'cc', '@PolitiFact', '@GlennKesslerWP', '@ddale8', '@factcheckdotorg', 'https://twitter.com/ArthurSchwartz/status/143525271928410']",[1],[13]
"['গ্যাস', 'বিস্ফোরণ', 'সমাজে', 'এক', 'নম্বর', 'ঘাতক', 'হয়ে', 'উঠছে।', 'অনুগ্রহ', 'করে,', 'গ্যাস', 'সিলিন্ডারের', 'বিষয়বস্তুর', 'মাত্রা', 'জানতে', 'আপনাকে', 'ঝাঁকাতে', 'হবে', 'না।', 'আপনাকে', 'যা', 'করতে', 'হবে', 'তা', 'হল', 'সিলিন্ডারের', 'একটি', 'পাশ', 'জল', 'দিয়ে', 'ভিজিয়ে', 'রাখুন,', 'কিছুক্ষণ', 'পরে', 'ব্যবহৃত', 'উপরের', 'অংশটি', 'শুকিয়ে', 'যাবে', 'এবং', 'নীচের', 'অংশটি', 'গ্যাস', 'দিয়ে', 'ভিজে', 'থাকবে।', 'ভেজা', 'অংশটি', 'আপনাকে', 'বলে', 'যে', 'পরিমাণ', 'গ্যাস', 'অবশিষ্ট', 'আছে।', 'বেশিরভাগ', 'সময়', 'আমরা', 'আমাদের', 'গ্যাস', 'সিলিন্ডার', 'ঝাঁকাই', 'যে', 'এটি', 'শেষ', 'হয়েছে', 'কি', 'না,', 'এটি', 'করা', 'একটি', 'বিপজ্জনক', 'কাজ।', 'এটা', 'আত্মঘাতী', 'হতে', 'পারে!', 'এই', 'তথ্য', 'শেয়ার', 'করে', 'আপনি', 'আজ', 'একটি', 'জীবন', 'বাঁচাতে', 'পারেন।']",[10],[49]
"['ইতিহাসের', 'সবচেয়ে', 'গুরুত্বপূর্ণ', 'নির্বাচন,', 'শুধু', '@POTUS', 'এর', 'জন্য', 'নয়,', 'সরকারের', 'সকল', 'শাখার', 'জন্য।', 'ঘরের', 'হাতিটার', 'কথা', 'কেউ', 'মনে', 'হয়', 'না', 'কেন?', '#doyourhomework', '@FoxNews', '@CNN', '@MSNBC', '@espn', '@marthamaccallum', '@JudgeJeanine']",[0],[7]
"['হেই', 'লিডস', 'মেটস।', 'আগ্রহীদের', 'জন্য,', 'Adidas', 'Originals', '1400', 'টিরও', 'বেশি', 'জুতা', 'দান', 'করছে', 'যা', 'কিছু', 'স্ক্র্যাচ', 'এবং', 'সামান্য', 'ক্ষতির', 'কারণে', 'বিক্রি', 'করা', 'যাবে', 'না।', 'সমস্ত', 'জুতা', 'আরামদায়ক', 'এবং', 'ক্রমানুসারে,', 'তাই', 'যারা', 'অনুরোধ', 'করবে', 'তাদের', 'কাছে', 'তারা', 'এলোমেলোভাবে', 'পাঠাবে।', 'আবেদনের', 'শেষ', 'তারিখ', '28', 'ফেব্রুয়ারি', 'এবং', 'আপনি', 'নিবন্ধন', 'করার', 'পরে', 'বিতরণ', 'শুরু', 'হবে']",[5],[23]
"['লেবু', '(সাইট্রাস)', 'ক্যান্সার', 'কোষকে', 'হত্যা', 'করার', 'জন্য', 'একটি', 'অলৌকিক', 'পণ্য।', 'এটি', 'কেমোথেরাপির', 'চেয়ে', '10,000', 'গুণ', 'বেশি', 'শক্তিশালী']",[10],[16]
"['নতুন', 'সেঞ্চুরিয়ন', 'স্ট্রেনের', 'জন্য', 'আপনার', 'ভ্যাকসিন', 'পাওয়া', 'জলবায়ু', 'পরিবর্তনের', 'বিরুদ্ধে', 'লড়াইয়ে', 'সাহায্য', 'করতে', 'পারে', 'বলে', ""'জাতীয়"", ""এজেন্ট'"", ""'জলবায়ু"", 'পরিবর্তনকে', 'পরাজিত', 'করা', 'কেবল', 'তখনই', 'করা', 'যেতে', 'পারে', 'যখন', 'আমরা', 'সবাই', 'আমাদের', 'ভ্যাকসিন', ""পাই'"", ""'অভ্যন্তরীণ"", 'দাবি', 'করে', 'যে', 'গরম', '40', 'ডিগ্রি', 'তাপমাত্রা', 'এই', 'গ্রীষ্মে', 'সাধারণের', 'মধ্যে', 'রক্ত', 'জমাট', 'বাঁধতে', 'পারে', ""পাবলিক'।"", '[sic]']",[0],[48]
"['হেলথ', 'সিএস', 'মুতাহি', 'কাগওয়ে', 'কেনিয়াতে', 'আসক্ত', 'ধূমপায়ীদের', 'জন্য', 'সিগারেটের', 'বিকল্প', 'হিসেবে', 'ব্রিটিশ', 'আমেরিকান', 'টোব্যাকো', '(বিএটি-কেনিয়া)', 'দ্বারা', 'বিপণিত', 'একটি', 'নিকোটিন', 'পাউচ', 'Lyft', 'নিষিদ্ধ', 'করেছে৷', '#djmo', '#size8']",[1],[20]
"['অনুবাদিত:', 'ফাতিমা', 'শেখ', 'সেই', 'একই', 'অভিনেত্রী', 'যিনি', 'দঙ্গল', 'ছবিতে', 'আমির', 'খানের', 'মেয়ের', 'চরিত্রে', 'অভিনয়', 'করেছিলেন।', 'ছবিতে', 'গীতা', 'ফোগাটের', 'ভূমিকায়', 'অভিনয়', 'করেছেন', 'ফাতিমা।', 'আজ', 'আমির', 'খানের', 'তৃতীয়', 'স্ত্রী', 'হয়েছেন', 'তিনি।', 'আচ্ছা', 'এটা', 'তার', 'ব্যক্তিগত', 'ব্যাপার।', 'কিন্তু', 'এই', 'আমির', 'খান', 'কি', 'সত্যমেব', 'জয়তে', 'অনুষ্ঠান', 'করে', 'হিন্দু', 'বাল্যবিবাহ', 'ও', 'যৌতুক', 'প্রথার', 'কুফল', 'নিয়ে', 'কথা', 'বলবেন?', 'আমরা', 'এমন', 'এক', 'দেশে', 'বাস', 'করি', 'যেখানে', 'এমন', 'ভন্ডরা', 'আছে', 'যারা', '“টিভি-প্রোগ্রামে', 'নারী', 'অধিকারের', 'কথা', 'বলে']",[34],[63]
"['বিখ্যাত', 'ব্র্যান্ডটি', 'আর্গোসের', 'সাথে', 'তার', 'চুক্তি', 'ভঙ্গ', 'করেছে', 'এবং', 'যুক্তরাজ্যের', 'প্রতিটি', 'বাসিন্দাকে', '£1.78-এ', 'একটি', 'মাইক্রোওয়েভ', 'ওভেন', 'দিচ্ছে']",[12],[15]
"['আমি', 'মুসলিম', 'এবং', 'আমি', 'আমার', 'জীবনের', 'চেয়েও', 'আমার', 'নবী', 'মুহাম্মদ', '(সাঃ)', 'কে', 'ভালবাসি।', 'আমাদের', 'মুসলমানদের', 'এই', 'ফরাসি', 'পণ্যের', 'বিরুদ্ধে', 'একত্রে', 'দাঁড়াতে', 'হবে।', 'এটি', 'আমাদের', 'নবী', 'মুহাম্মদ', '(সাঃ)', 'এর', 'জন্য', 'আমরা', 'করতে', 'পারি', '#boycottfrance', '#boycottfrenchproducts']",[15],[30]
"['বিহার', 'ফায়ার', 'মোডে...গোব্যাকমোদি']",[0],[2]
"['এখনও', 'অবধি,', 'NeoCoV', 'দ্বারা', 'সংক্রামিত', 'হওয়ার', 'কোনও', 'ঘটনা', 'ঘটেনি', 'এবং', 'বিজ্ঞানীরা', 'এটি', 'মানুষকে', 'সংক্রামিত', 'করতে', 'পারে', 'কিনা', 'তা', 'নির্ধারণের', 'জন্য', 'আরও', 'গবেষণার', 'আহ্বান', 'জানাচ্ছেন', '#NeoCoV', '#COVID19']",[2],[25]
"['.এখন', 'আপনি', 'জানেন', 'কেন', 'হঠাৎ', 'একটি', ""'ফর্মুলার"", ""ঘাটতি'।"", 'নতুন', 'যুগের', 'ডাকাত', 'ব্যারনরা', 'সুবিধামত', 'মানুষের', 'অঙ্গ', 'থেকে', 'তৈরি', 'কিছু', 'অপবিত্র', 'বুকের', 'দুধে', 'বিনিয়োগ', 'করেছে।']",[4],[22]
"['C-19-এর', 'জন্য', 'ICMR-এর', 'নতুন', 'নির্দেশিকা', '6', 'আগস্ট', 'প্রকাশিত', 'হয়েছে৷', 'প্রফিল্যাক্সিস', 'ট্যাবের', 'জন্য;', 'Ivermectin', '12', 'mg', 'দিন', '1,', 'দিন', '7', 'এবং', '30', 'দিন;', 'রাতের', 'খাবারের', '2', 'ঘন্টা', 'পর।', 'মহামারী', 'শেষ', 'না', 'হওয়া', 'পর্যন্ত', 'প্রতি', '30', 'দিনে', '12', 'মিলিগ্রামের', '1', 'ট্যাব', 'অনুসরণ', 'করুন']",[0],[7]
"['এটি', 'সেই', ""'দয়াময়"", ""বৃদ্ধ'"", 'যাকে', 'বাফেলোতে', ""'ধাক্কা"", ""দেওয়া'"", 'হয়েছিল,""', '9', 'জুনের', 'পোস্টে', 'বলা', 'হয়েছে,', 'একটি', 'ছবির', 'পাশাপাশি', 'গুগিনোকে', 'ইউএস', 'পার্ক', 'পুলিশ', 'অফিসারের', 'সাথে', 'দেখা', 'যাচ্ছে।', '""মি.', 'গুগিনো', 'এর', 'আগে', '300', 'বার', 'গ্রেপ্তার', 'হয়েছিল।', 'উসকানি', 'জন্য', '82', 'বার.', 'তিনি', 'জীবিকার', 'জন্য', 'যা', 'করেন', 'তাই', 'দাঙ্গা।""']",[0],[32]
"['WV', 'Dems', 'অবশেষে', 'যুদ্ধ', 'দেখতে', 'খুশি!', 'ধন্যবাদ!']",[0],[6]
"['নিম্নলিখিত', 'থেকে', 'কয়টি', 'ভ্যাকসিন', 'রপ্তানি', 'করা', 'হয়েছে?', '🇺🇲', '0', '🇬🇧', '0', '🇪🇺', '41.6', 'মিলিয়ন', '-', '(এখন', 'পর্যন্ত', 'সবচেয়ে', 'বড়', 'প্রাপক,', 'যার', 'মধ্যে', '🇬🇧', '(10', 'মিলিয়ন)', '👇👇👇', 'তবে', 'অনুমান', 'করুন', 'কে', 'কে', 'অভিযুক্ত', 'করা', 'হয়েছে', '""আতঙ্কজনক', 'ভ্যাকসিন', 'জাতীয়তাবাদ""', 'এবং', '""আচার-ব্যবহার""', 'সম্পর্কে', 'ভ্যাকসিন', '(রাব)?']",[0],[6]
"['আমাদের', 'এই', 'মানুষটিকে', 'সনাক্ত', 'করতে', 'সাহায্য', 'করুন!', 'আজ', 'সকালে', '6:33', 'AM,', 'লফবরোতে,', 'এই', 'ব্যক্তিটিকে', 'রাস্তায়', 'অচেতন', 'এবং', 'প্রতিক্রিয়াহীন', 'অবস্থায়', 'আবিষ্কৃত', 'হয়েছিল,', 'কোনও', 'আপাত', 'আঘাত', 'নেই৷', 'তার', 'কোনো', 'পরিচয়পত্র', 'ছিল', 'না।', 'অনুগ্রহ', 'করে', 'পোস্টটি', 'বাম্প', 'করুন', 'যাতে', 'তার', 'পরিবার', 'বা', 'বন্ধুরা', 'দেখতে', 'পারে', '[sic]']",[14],[23]
"['জুনিয়র', 'ডাক্তার', '-', 'বেতন', 'ব্যাখ্যা', 'করা', 'হয়েছে।', '2008-24', 'টিন', 'মটরশুটি', 'এক', 'ঘন্টা।', '2023-10', 'টিন', 'মটরশুটি', 'এক', 'ঘন্টা']",[12],[16]
