tokens,span_start_index,span_end_index
"['The', 'vaccine', 'that', 'is', 'coming...', 'As', 'many', 'of', 'you', 'heard', 'Moderna', 'is', 'in', 'stage', '3', 'of', 'their', 'vaccine', 'testing.', 'If', 'all', 'goes', '""well""', ""it'll"", 'become', 'federal', 'law', 'to', 'get', 'the', 'vaccine.', ""Here's"", 'something', 'many', 'of', 'you', ""don't"", 'know.', 'Guess', 'who', 'the', 'first', 'CEO', 'of', 'Moderna', 'was?', 'A', 'Cornell', 'graduate', 'by', 'the', 'name', 'of', 'Anthony', 'Fauci,', 'who', 'was', 'a', 'roommate', 'with', 'none', 'other', 'than', 'Bill', 'Gates.', 'Are', 'you', 'paying', 'attention?', 'It', 'was', 'at', 'Cornell', 'that', 'Bill', 'Gates', 'designed', 'the', 'RFID', '(Radio-frequency', 'identification)', 'and', 'patened', 'it', 'under', 'US2006257852.', 'Are', 'you', 'awake', 'yet?', 'Now', ""let's"", 'really', 'go', 'down', 'the', 'rabbit', 'hole.', 'Moderna', 'was', 'a', 'pharmaceutical', 'company', 'that', 'started', 'in', 'Germany', 'under', 'the', 'name', 'IG', 'Farben.', 'IG', 'Farben', 'is', 'infamous', 'for', ""it's"", 'mass', 'production', 'of', 'Zyklon-B,', 'the', 'primary', 'gas', 'used', 'to', 'kill', 'millions', 'during', 'the', 'Holocaust.', 'After', 'Germany', 'fell,', 'IG', 'Farben', 'was', 'dissolved', 'and', 'its', 'assets', 'sold', 'off', 'by', 'a', 'Nazi', 'turned', 'American', 'by', 'the', 'name', 'of,', 'you', 'guessed', 'it,', 'George', 'Soros.', 'Soros', 'rebranded', 'the', 'company', 'as', 'Moderna.', 'And', 'who', 'was', 'the', 'primary', 'stockholder', 'of', 'Moderna', 'until', 'his', 'death?', 'Jeffrey', 'Epstein.', 'His', 'role', 'in', 'Moderna', 'is', 'where', 'he', 'made', 'his', 'fortune', 'and', 'established', 'his', 'connections.', 'Let', 'that', 'sink', 'in.', 'Wake', 'up', 'people!', 'You', 'are', 'being', 'conditioned', 'and', 'controlled.']",[19],[30]
"['புற்றுநோய்', 'குறிப்பாக', 'வைட்டமின்', 'B', '-17', 'குறைபாடு', 'காரணமாக', 'ஏற்படும்', 'என', 'உலக', 'சுகாதார', 'நிறுவனம்', '(WHO)', 'தெரிவித்துள்ளது', 'என்று', 'கூறுகிறது.', 'மேலும்,', 'திண்டுக்கல்', 'திராட்சை', 'விதைகள்', 'மற்றும்', 'பிட்டர்', 'ஆல்மண்ட்ஸ்', 'என்ற', 'பாதாம்', 'பருப்பை', 'உட்கொள்வது', 'புற்றுநோயை', 'குணப்படுத்தும்', 'என்று', 'கூறுகிறது']",[16],[28]
"['BIZARRE', 'ADVISORY', 'BY', 'CANADA', '#Canada', 'has', 'advised', 'its', 'citizens', 'to', 'avoid', 'all', 'travel', 'to', 'areas', 'in', 'states', 'of', '#Gujarat,', '#Punjab', 'and', '#Rajasthan,', 'which', 'share', 'a', 'border', 'with', 'Pakistan', 'due', 'to', 'the', '""presence', 'of', 'landmines""', 'and', '""unpredictable', 'security', 'situation"".']",[4],[37]
"['We', 'will', 'restore', 'it.', 'We', 'are', 'the', 'only', 'party', 'committed', 'to', 'restoring', 'it']",[4],[11]
"['PEOPLE', 'PLEASE', 'PLEASE', 'PLEASE', 'WATCH', 'THIS!', 'THE', 'CEO', 'FROM', 'THE', 'POPULAR', '‘V’', 'HAS', 'JUST', 'SOLD', 'ALL', 'HIS', 'STOCK!', 'AFTER', 'THE', 'CDC', 'REPORTED', 'THE', 'IRREVERSIBLE', 'DAMAGE', 'THIS', 'IS', 'CAUSING', 'PEOPLE!!', 'SO', 'FAR', '3%', 'OF', 'ALL', 'PEOPLE', 'THAT', 'RECEIVE', 'IT', 'WILL', 'BE', 'PERMANENTLY', 'DISABLED', 'IF', 'NOT', 'DEAD!', 'THATS', '3', 'IN', 'EVERY', '100', 'PEOPLE!!!', '👇👇👇👇👇👇👇👇', 'https://www.cdc.gov/…/slide…/slides-12-19/05-COVID-CLARK.pdf']",[9],[52]
"['#Now', 'demand', 'independence,', '#Rakesh_Tikait_Ji', 'prevails,', 'As', 'soon', 'as', 'the', 'American', ""President's"", 'visit', 'ends,', 'Delhi', 'Police', 'get', 'tough,', 'Orders', 'to', 'shoot', 'at', 'the', 'sight', 'of', 'rioters.', 'Thank', 'you', 'Delhi', 'Police.']",[2],[24]
"['Elderberries', 'are', 'contaminated', 'with', 'formaldehyde', 'and', 'polysorbate', '80.', 'Jk…', 'that’s', 'the', 'flu', 'shot']",[0],[11]
"['à®‡à®©à¯\x8dà®ªà®šà¯\x8d', 'à®šà¯\x81à®±à¯\x8dà®±à¯\x81à®²à®¾', 'à®®à®¾à®¤à®¿à®°à®¿', 'à®‡à®°à¯\x81à®•à¯\x8dà®•à¯\x81', 'à®ªà®ªà¯\x8dà®ªà¯\x81', 'à®¯à®¾à®¤à¯\x8dà®¤à®¿à®°à¯ˆ...']",[0],[5]
"['Residents', 'will', 'still', 'be', 'able', 'to', 'drive', 'to', 'every', 'part', 'of', 'the', 'city', 'at', 'any', 'time—but', 'in', 'the', 'future,', 'during', 'certain', 'times', 'of', 'the', 'day,', 'you', 'may', 'need', 'to', 'take', 'a', 'different', 'route', '(e.g.', 'using', 'the', 'ring', 'road)', 'if', 'you', 'want', 'to', 'travel', 'by', 'car']",[0],[30]
"['So', 'Sad', ',A', 'newborn', 'found', 'in', 'Swansea', 'dumpster', 'this', 'morning', 'at', '4am', '.We', 'will', 'keep', 'you', 'posted', 'when', 'we', 'know', 'more.', 'Currently', 'baby', 'is', 'alive', 'but', 'is', 'critical.', 'Pray', 'for', 'this', 'newborn', 'as', 'the', 'doctors', 'work', 'to', 'save', 'his', 'life.', 'Investigators', 'are', 'searching', 'for', 'the', 'parents', 'of', 'the', 'baby', 'contact', 'the', 'authorities', 'if', 'you', 'have', 'any', 'information', 'regarding', 'this.', '💔💔💔💔💔💔']",[2],[20]
"['Ladies', 'and', 'Gentleman', 'and', 'other', 'persons...Doctor', 'Suess', 'is', 'no', 'more', 'he', 'has', 'been', 'CANCELLED']",[5],[13]
"['My', 'uncle', 'Mr', 'Martin', 'Jones', 'aged', '79', 'drove', 'out', 'yesterday', 'with', 'our', 'dog', 'Baxter', 'and', 'he', ""hasn't"", 'returned.', 'He', 'doesn’t', 'know', 'where', 'he’s', 'going,', 'he', 'has', 'dementia.', 'There', 'is', 'a', 'silver', 'alert', 'activated', 'on', 'him.', 'Please', 'help', 'me', 'bump', 'this', 'post', 'so', 'I', 'can', 'get', 'him', 'home', 'safely']",[3],[34]
"['Long-term', 'immigration', 'and', 'long-term', 'emigration', 'have', 'remained', 'broadly', 'stable', 'at', 'around', '610,000', 'and', '340,000', 'respectively', 'in', 'the', 'year', 'ending', 'March', '2018']",[4],[20]
"['पर्यावरण,', 'वन', 'एवं', 'जलवायु', 'परिवर्तन', 'मंत्रालय', 'मिलने', 'के', 'बाद', 'तेजू', 'भईया।']",[0],[10]
"['CM', 'ਭਗਵੰਤ', 'ਮਾਨ', 'ਦੀ', 'ਸਿਹਤ', 'ਹੋਈ', 'ਖ਼ਰਾਬ', 'ਦਿੱਲੀ', 'ਦੇ', 'ਅਪੋਲੋ', 'ਹਸਪਤਾਲ', '‘ਚ', 'ਕਰਵਾਇਆ', 'ਦਾਖ਼ਲ', 'ਪੇਟ', '‘ਚ', 'ਇਨਫੈਕਸ਼ਨ', 'ਹੋਣ', 'ਦੀ', 'ਖ਼ਬਰ', 'ਆਈ', 'ਸਾਹਮਣੇ', 'ਮਾਨ', 'ਸਾਬ', 'ਲਈ', 'ਦੋ', 'ਦਿਲੀ', 'ਬੋਲ', 'ਜਰੂਰ\u200c', 'ਲਿਖੋ।']",[1],[29]
"['“More', 'would-be', 'first', 'time', 'buyers', 'said', 'paying', 'for', 'up-front', 'costs', 'including', 'stamp', 'duty', 'would', 'be', 'difficult', '(72%)', 'compared', 'to', 'raising', 'a', 'deposit', '(69%)', 'and', 'making', 'monthly', 'mortgage', 'payments', '(34%).”']",[0],[28]
"['The', 'soldiers', 'of', 'Ranazi', 'bring', 'something', 'new,', 'there', 'is', 'truly', 'no', 'doubt.', 'Salute', 'to', 'the', 'police', 'who', 'stand', 'for', 'the', 'nation.', '#BANEVM']",[13],[20]
"['MPs', 'may', 'claim', 'for', 'the', 'cost', 'of', 'purchasing', 'food', 'and', 'non-alcoholic', 'drinks', 'where', 'they', 'have', 'stayed', 'overnight', 'outside', 'the', 'London', 'Area', 'and', 'their', 'constituency.', 'This', 'is', 'limited', 'to', '£25', 'for', 'each', 'night', 'they', 'have', 'stayed,', 'but', 'the', 'claims', 'can', 'be', 'for', 'purchases', 'made', 'during', 'the', 'day']",[0],[23]
"['""omg.', 'in', 'just', '4', 'weeks', ',', 'it', 'helped', 'me', 'to', 'get', 'in', 'shape', 'only', 'the', 'finternal', 'revenue', 'servicet', 'day', 'results', 'impressed', 'me', 'greatly.', 'my', 'body', 'no', 'longer', 'contains', 'any', 'harmful', 'waste,', 'and', 'i', 'physically', 'better', 'than', 'ever.']",[1],[20]
"['Last', 'year', 'was', 'the', 'deadliest', 'on', 'record', 'for', 'police', 'officers', 'in', 'fifty', 'years.', 'This', 'year', 'is', 'likely', 'to', 'be', 'even', 'worse.', 'More', 'cops', 'have', 'been', 'shot', '&', 'killed', 'in', 'the', 'first', '5', 'months', 'of', '2021', 'than', 'in', 'all', 'of', '2020', '&', '2019.', 'We', 'must', 'protect', 'those', 'who', 'protect', 'our', 'communities.', 'https://bit.ly/3tBZuKl']",[0],[12]
"['USPS', 'contractor:', '""Something', 'profoundly', 'wrong', 'occurred', 'in', 'Wisconsin', 'during', 'the', 'presidential', 'election""']",[0],[11]
"['68-year-old', 'Florida', 'woman', 'wears17', 'operations', 'in', '6', 'years', 'to', 'look', 'like', 'Barbie', 'doll.', 'Only', 'if', 'it’s', 'Barbie', 'From', 'the', 'fifths', 'of', 'hell']",[0],[12]
"['सावधान:', 'अगर', 'अपने', 'आसपास', 'गांव', 'के', 'ग्रुप', 'या', 'किसानों', 'का', 'कोई', 'ग्रुप', 'हो', 'उसमें', 'भी', 'यह', 'खबर', 'पहुंचा', 'दे', 'भाई', 'लोगों', 'खेतों', 'के', 'अंदर', 'ऐसा', 'कीड़ा', '/', 'जनावर', 'भी', 'आ', 'चुका', 'है', 'किसी', 'को', 'डंक', 'मारते', 'ही', 'तुरंत', 'मौत', 'हो', 'जाती', 'है']",[3],[41]
"['à¤•à¥‡à¤¶à¤µ', 'à¤ªà¥\x8dà¤°à¤¸à¤¾à¤¦', 'à¤®à¥Œà¤°à¥\x8dà¤¯à¤¾', 'à¤œà¥€', 'à¤•à¥€', 'à¤¹à¤¾à¤²à¤¤', 'bjp', 'à¤®à¥‡à¤‚', 'à¤•à¥\x81à¤›', 'à¤‡à¤¸', 'à¤ªà¥\x8dà¤°à¤•à¤¾à¤°', 'à¤¹à¥ˆà¤‚']",[0],[11]
"['does', 'not', 'protect', 'against', 'viral', 'infections’', 'and', 'still', 'wearing', 'one”.', 'The', 'post', 'includes', 'an', 'image', 'of', 'the', 'side', 'of', 'a', 'box', 'which', 'says', 'it', 'contains']",[0],[9]
"['No', 'Need', 'of', 'Angioplasty', 'or', 'Bypass', 'Natural', 'therapy', 'for', 'opening', 'the', 'veins', 'of', 'Heart', 'Lemon', 'juice', '-1', 'Cup', 'Ginger', 'juice', '-1', 'Cup', 'Garlic', 'juice', '-', '1', 'Cup', 'Apple', 'Vinegar', '-1', 'Cup', '0/Dallyl-lealtM1Gen', 'Mix', 'all', 'above', 'and', 'boil', 'in', 'light', 'flame,', 'when', 'if', 'become', 'three', 'cups,take', 'it', 'off', 'and', 'cool', 'down.', 'Now', 'mix', 'it', 'with', '3', 'cups', 'of', 'natural', 'honey', 'and', 'keep', 'it', 'in', 'a', 'clean', 'bottle.', 'How', 'To', 'Take:', 'Take', 'one', 'tablespoon', 'of', 'this', 'juice', 'daily', 'before', 'breakfast.', 'Your', 'blockage', 'from', 'veins', 'will', 'disappears', 'slowly.']",[3],[9]
"['When', 'a', 'vaccine', 'is', 'given', 'to', 'a', 'very', 'large', 'number', 'of', 'people', 'in', 'a', 'population,', 'it', 'is', 'likely', 'just', 'by', 'chance', 'that', 'a', 'few', 'of', 'them', 'will', 'develop', 'some', 'kind', 'of', 'medical', 'problem', 'around', 'the', 'time', 'of', 'vaccination,', 'but', 'this', 'does', 'not', 'prove', '‘cause', 'and', 'effect’']",[23],[43]
"['योगी', 'जी', 'पठान', 'मूवी', 'देखते', 'हुए']",[0],[5]
"['In', 'the', 'UK,', 'the', 'BBC', 'gave', 'airtime', 'to', 'a', 'woman', 'called', 'Devi', 'Sridhar…', 'and', 'Sridhar', 'said', 'on', 'the', 'BBC', 'that', 'the', 'vaccine....', 'was', '100%', 'safe', 'for', 'children']",[22],[26]
"['The', 'truth', 'of', 'Nehru', 'Edwina’s', 'relationship']",[0],[5]
"['Remember', 'the', 'ten', 'steps', 'of', 'genocide?', 'and', 'Image']",[0],[5]
"['ਜਿੱਥੇ', 'ਬਿੱਲ', 'cancel', 'ਹੋਣ', 'ਦੀ', 'ਖੁਸ਼ੀ', 'ਹੈ', 'poore', 'world', 'ਚ', 'ਕਿਸਾਨ', 'ਵੀਰਾ', 'ਨੂੰ', 'ਆਪਣੇ', 'ਹੱਕ', 'ਵਾਪਿਸ', 'ਮਿੱਲੇ', '!yaad', 'karo', 'ਇਹ', 'ਲੋਕ', 'pehla', 'ਖੁਸ਼', 'ਸੀ', 'ਹੁਣ', 'ਇੰਹਨਾ', 'ਦਾ', 'ਬੁਰਾ', 'ਹਾਲ', 'ਹੈ', 'Samaj', 'ni', 'ਆਉਦੀ', 'ਇਹਨਾ', 'ਤੇ', 'ਹੱਸੀਏ', 'ਜਾ', 'ਲਾਣਤਾ', 'ਪਾਈਏ', '!!']",[0],[39]
"['That’s', 'it.', 'That’s', 'logic', 'and', 'it’s', 'a', 'wonderful', 'thing.', 'I’m', '*choosing*', 'to', 'reduce', 'my', 'risk', 'and', 'not', 'get', 'the', 'jab.', 'It’s', 'my', 'body,', 'it’s', 'my', 'choice.', 'What', 'are', 'you', 'choosing?', '#freedomoverfear']",[7],[29]
"['#UPDATE', '|', 'Telangana', 'chief', 'minister', 'K', 'Chandrashekhar', 'Rao', 'on', 'Monday', 'said', 'he', 'will', 'appeal', 'to', 'Prime', 'Minister', 'Narendra', 'Modi', 'to', 'extend', 'Covid-19', 'lockdown.']",[2],[22]
"['""Nobody', 'making', 'under', '$400,000', 'will', 'have', 'their', 'taxes', 'raised.', 'Period,""', 'says', '@JoeBiden', '.']",[0],[8]
"['ज़रा', 'सोचो।', 'केवल', 'नागपुरी', 'ब्राह्मण', 'ही', 'हिन्दुस्तान', 'का', 'नेतृत्व', 'करने', 'को', 'प्राथमिकता', 'दे', 'सकते', 'हैं।', 'श्री', 'मोहन', 'भागवत', 'जी', 'के', 'अनुसार।']",[0],[20]
"['Counts', 'of', 'cases,', 'admissions,', 'deaths,', 'etc', 'vary', 'from', 'day', 'to', 'day', 'just', 'through', 'natural', 'random', 'changes,', 'but', 'also', 'tend', 'to', 'vary', 'throughout', 'the', 'week', 'systematically,', 'so', 'that', 'rates', 'are', 'consistently', 'lower', 'at', 'weekends', 'for', 'example']",[1],[34]
"['Shahrukh', 'Khan', 'ने', 'अपनी', 'आने', 'वाली', 'फ़िल्म', '#Pathan', 'का', 'नाम', 'बदलकर', '#जवान', 'किया।']",[0],[12]
"['जय', 'हो', 'शुक्राचार्य', 'के', 'चेले', '…तुझे', 'कहां', 'ठंड', 'लगेगी।']",[2],[8]
"['ਕੋਰੋਨਾ', 'ਵਾਇਰਸ', 'ਫੇਫੜਿਆਂ', 'ਵਿਚ', 'ਪੁੱਜਣ', 'ਤੋਂ', 'ਪਹਿਲਾਂ', 'ਉਹ', 'ਗਲੇ', 'ਵਿਚ', '4', 'ਦਿਨਾਂ', 'ਤਕ', 'ਰਹਿੰਦਾ', 'ਹੈ।', 'ਉਸ', 'ਵਿਚਕਾਰ', 'ਵਿਅਕਤੀ', 'ਦੇ', 'ਗਲ', 'ਵਿਚ', 'ਦਰਦ', 'ਅਤੇ', 'ਖੰਗ', 'ਦੀ', 'ਸ਼ਿਕਾਇਤ', 'ਰਹਿੰਦੀ', 'ਹੈ।', 'ਜੇਕਰ', 'ਤੁਸੀਂ', 'ਜ਼ਿਆਦਾ', 'ਪਾਣੀ', 'ਪੀਂਦੇ', 'ਹੋ', 'ਅਤੇ', 'ਗਰਮ', 'ਪਾਣੀ', 'ਵਿਚ', 'ਨਮਕ', 'ਜਾਂ', 'ਵਿਨੇਗਰ', 'ਪਾ', 'ਕੇ', 'ਗਰਾਰੇ', 'ਕਰਦੇ', 'ਹੋ', 'ਤਾਂ', 'ਵਾਇਰਸ', 'ਖਤਮ', 'ਹੋ', 'ਜਾਂਦਾ', 'ਹੈ।', 'ਇਹ', 'ਜਾਣਕਾਰੀ', 'ਸਾਰਿਆਂ', 'ਤਕ', 'ਭੇਜੋ,', 'ਕਿਓਂਕਿ', 'ਤੁਸੀਂ', 'ਕਿਸੇ', 'ਦੀ', 'ਜਾਨ', 'ਬਚਾ', 'ਸਕਦੇ', 'ਹੋ', 'ਇਸ', 'ਜਾਣਕਾਰੀ', 'ਨੂੰ', 'ਭੇਜ', 'ਕੇ।', 'ਜਨਹਿੱਤ', 'ਵਿਚ', 'ਜਾਰੀ।']",[0],[51]
"['हमारे', 'प्रिय', 'प्रधानमंत्री', 'की', 'तरफ', 'से', 'संदेशा।']",[0],[6]
"['ਮੂਸੇਵਾਲਾ', 'ਤੇ', 'ਕੰਮ', 'ਲਾ', 'ਲਿਆ', 'ਅਗਲਿਆਂ😆😆😆', 'ਲੀਡਰ', 'ਅੱਗੇ', 'ਕੋਡਾ', 'ਹੋਣਾ', 'ਇਹਨੂੰ', 'ਆਂਹਦੇ']",[0],[5]
"['கொரோனா', 'வைரஸைக்', 'கொல்ல', 'மஞ்சள்,', 'மிளகு,', 'எலுமிச்சை,', 'தோல்', 'உரிக்கப்படும்', 'இஞ்சி,', 'தண்ணீரில்', 'துளசி', 'ஆகியவற்றைக்', 'கொதிக்கவைத்து', 'ஏழு', 'முறை', 'நீராவி', 'பிடிக்க', 'சமூக', 'ஊடகங்களில்', 'ஒரு', 'இடுகை', 'அறிவுறுத்துகிறது.', 'அதிகமாக', 'உள்ளிழுக்கவோ', 'அல்லது', 'போர்வைகளை', 'மற்றவர்களுடன்', 'பகிர்ந்து', 'கொள்ளவோ', 'கூடாது', 'என்று', 'இது', 'மேலும்', 'எச்சரிக்கிறது.']",[22],[33]
"['60', 'रुपए', 'के', 'पेट्रोल,', '40', 'के', 'डीजल', 'और', '450', 'के', 'गैस', 'सिलेंडर', 'पर', 'ये', 'क्रांतिकारी', 'अपने', 'कपड़े', 'खोल', 'के', 'नाचते', 'थे', 'लेकिन', 'अब', 'गायब', 'हैं,', 'ये', 'बिल्कुल', 'वैसे', 'ही', 'क्रांतिकारी', 'हैं', 'जैसा', 'इनका', 'वीर', 'सावरकर', 'था।']",[0],[35]
"['Dictatorship', 'of', '……', 'started.', 'Kejriwal', 'government’s', 'order,', 'stop', 'criticizing', 'the', 'government', 'on', 'social', 'media.', 'Notices', 'will', 'be', 'sent', 'to', 'government', 'employees', 'who', 'criticize', 'the', 'government', 'in', 'Punjab']",[14],[26]
"['The', 'total', 'from', 'Albania', 'dwarfed', 'other', 'nationalities.', 'Iranians', 'made', 'up', 'the', 'next', 'highest', 'total,', 'with', '373', 'migrants,', 'or', '13', 'per', 'cent', 'of', 'the', 'total.', 'There', 'were', '363', 'migrants', 'from', 'Afghanistan', '(12.7', 'per', 'cent', 'of', 'the', 'total),', '217', 'from', 'Iraq', '(7.6', 'per', 'cent),', '162', 'from', 'Syria', '(5.7', 'per', 'cent)', 'and', '163', 'from', 'Eritrea', '(5.7', 'per', 'cent).']",[7],[23]
"['Currently,', 'businesses', 'and', 'event', 'organisers', 'in', 'England', 'that', 'choose', 'to', 'use', 'the', 'NHS', 'COVID', 'Pass', 'as', 'a', 'condition', 'of', 'entry', 'can', 'decide', 'whether', 'or', 'not', 'to', 'allow', 'in', 'people', 'who', 'self-declare', 'that', 'they', 'are', 'unable', 'to', 'be', 'vaccinated', 'or', 'tested.', '“Businesses', 'can', 'continue', 'to', 'accept', 'people', 'who', 'self-declare', 'that', 'they', 'are', 'medically', 'exempt', 'until', 'mid', 'December', '2021,', 'from', 'which', 'point', 'they', 'have', 'to', 'use', 'the', 'NHS', 'COVID', 'Pass', 'to', 'gain', 'entry', 'in', 'the', 'same', 'way', 'that', 'people', 'who', 'are', 'fully', 'vaccinated', 'do.', 'Your', 'NHS', 'COVID', 'Pass', 'will', 'not', 'show', 'that', 'you', 'have', 'a', 'medical', 'exemption']",[48],[88]
"['there', 'are', 'over', '240', 'counited', 'nationscils', 'planning', 'these', '1520', 'minute', 'cities….', 'what', 'it', 'means', 'is', 'that', 'peolle', 'in', 'the', 'cities', 'are', 'not', 'allowed', 'to', 'leave', 'their', '“15', 'min”', 'districts', 'more', 'than', '1', 'or', '2', 'days', 'a', 'week.', 'think', 'of', 'the', 'effect', 'on', 'small', 'businesses,', 'families', 'and', 'friends.', 'i', 'knew', 'this', 'was', 'coming', 'which', 'is', 'why', 'i’ve', 'ring', 'fenced', 'myself', 'to', 'be', 'able', 'to', 'have', 'almost', 'everything', 'i', 'need', 'at', 'home..', 'but', 'most', 'people', 'to', 'not', 'have', 'the', 'ability', 'to', 'do', 'this', 'nor', 'did', 'i.', 'it’s', 'my', 'fiancé', 'that', 'does', 'so', 'i', 'will', 'continue', 'to', 'fight', 'for', 'all', 'our', 'freedom', 'of', 'movement.', 'because', 'i', 'can', 'and', 'because', 'i', 'can’t', 'be', 'cancelled']",[6],[10]
"['190,000', 'Watching', 'President', 'Trump', '20,000', 'Watching', 'Sleepy', 'Joe', 'CAN', 'YOU', 'SAY-LANDSLIDE', '2020.', 'Make', 'America', 'Great', 'Again.', 'TRUMP', '2020ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸', '#trumppence2020', '#maga', '#trumptrain', '#mypresident', '#KAG', '#trump', '#liberaltears', '#trump2020', '#president', '#congress', '#conseravitelife', '#conserative', '#lockherup', '#NRA', '#mypresident', '#keepourgunrights', '#2A', '#2020election', '#trumppence2020', '#trumpsupporter', '#trumprally', '#secondamendment', '#45', '#USA', '#makeamericagreatagain', '#draintheswamp', '#cnn', '#republican', '#fakenews', '#backtheblue', '#buildthewall', 'ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸Keep', 'America', 'Great', 'ðŸ‡ºðŸ‡¸TRUMP', '2020', 'Follow', 'us', 'ðŸ‘‰@trump452020ðŸ‘ˆ', 'Tag', 'a', 'Friend', 'ðŸ‘‰@trump452020ðŸ‘ˆ', 'TRUMP', '2020', 'ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸']",[0],[15]
"['Take', 'Down', 'BBC', '-', 'Shame', 'on', 'you', ',', 'Protests', 'are', 'already', 'started', 'in', 'UK', 'against', 'Its', 'propaganda', 'against', 'India/Modi', 'Ji', ',', 'where', 'are', 'you', 'Indians', '???', 'searching', 'documentary', 'on', 'internet']",[0],[25]
"['WHO', 'has', 'no', 'link', 'with', 'this.']",[0],[5]
"[""What's"", 'your', 'reasons', 'for', 'not', 'getting', 'the', 'shots?', 'Some', 'of', 'my', 'reasons:', 'They', 'lied', 'about', 'the', 'death', 'rates', '-', 'any', 'death', 'within', '60', 'days', 'initially,', '&', '28', 'days', 'subsequently', 'of', 'a', 'positive', 'test', 'using', 'a', 'not', 'fit', 'for', 'purpose', 'diagnostic', 'tool.', 'They', 'lied', 'about', 'the', 'infection', 'rates', 'due', 'to', 'this', 'Hardly', 'anyone', 'had', 'died', 'solely', 'of', 'covid', 'The', 'local', 'and', 'regional', 'news', 'was', 'released', 'simultaneously', 'to', 'create', 'the', 'propaganda', 'of', 'fear', 'They', 'changed', 'the', 'PCR', 'cycles', 'to', 'find', 'cases', 'and', 'justify', 'lockdowns', 'The', 'rules', ""didn't"", 'make', 'any', 'sense', 'The', 'Flu', 'disappeared', 'Most', 'importantly', 'I', 'did', 'a', 'lot', 'of', 'research']",[8],[30]
"['So', 'after', '2yrs,', 'the', 'rise', 'in', '(monkeypox)', 'cases', 'is', '‘puzzling', 'scientists’.', 'So', 'none', 'of', 'these', '‘experienced', 'scientists’', 'even', 'THOUGHT', 'that', 'by', 'using', 'a', 'chimpanzee', 'adenovirus', 'in', 'a', 'brand', 'new', 'vaccine', 'that', 'already', 'has', 'over', '1500', 'side', 'effects,', 'that', 'it', 'MAY', 'cause', 'a', 'few', 'other', 'issues', 'down', 'the', 'line??”.']",[3],[9]
"['ਤੁ', 'ਸਮਝਾ', 'ਜਨਾਰਦਨ', 'ਵਿਸ਼ਵਰੂਪ', 'ਸਿਰਫ', 'ਗੈਸ', 'ਮਹਿੰਗੀ', 'ਹੋਈ', 'ਹੈ,', 'ਸਿਲੰਡਰ', 'ਨਹੀਂ']",[3],[10]
"['à¤¹à¤¿à¤¡à¤¨à¤¬à¤°à¥\x8dà¤—', 'à¤•à¥‡', 'à¤šà¥€à¤«', 'à¤¨à¤¾à¤¥à¤¨', 'à¤\x8fà¤‚à¤¡à¤°à¤¸à¤¨', 'à¤•à¥‡', 'à¤¸à¤¾à¤¥', 'à¤¶à¥\x8dà¤°à¥€', '@RahulGandhi', 'à¤–à¥\x81à¤¦', 'à¤–à¤¿à¤šà¤¡à¤¼à¥€', 'à¤ªà¤•à¤¾', 'à¤•à¤°', 'à¤†à¤¯à¥‡', 'à¤¹à¥ˆà¤‚,', 'à¤…à¤¬', 'à¤ªà¥€à¤\x8fà¤®', 'à¤¸à¥‡', 'à¤¸à¤µà¤¾à¤²', 'à¤ªà¥‚à¤›à¤¨à¥‡', 'à¤•à¤¾', 'à¤•à¥\x8dà¤¯à¤¾', 'à¤”à¤šà¤¿à¤¤à¥\x8dà¤¯', 'à¤¹à¥ˆ', '?', 'à¤†à¤ª', 'à¤–à¥\x81à¤¦', 'à¤¬à¤¿à¤šà¤¾à¤°', 'à¤•à¤°à¥‡à¤‚', 'à¤¶à¥\x8dà¤°à¥€à¤®à¤¾à¤¨à¥¤']",[8],[24]
"['आज', '@JPNadda', 'जी', 'ने', 'सच', 'बोल', 'ही', 'दिया….सुनिए,', '“BJP', 'की', 'सरकार', 'मतलब', 'बलात्कार।']",[8],[12]
